1000,3,15,944,26,3,22,34
1000,3,16,952,26,3,21,34
1000,5,1,2787,77,7,61,95
1000,5,2,1562,43,5,33,58
1000,5,3,1200,33,10,24,81
1000,5,4,993,27,7,19,61
1000,5,5,919,25,3,20,33
1000,5,6,836,23,3,17,31
1000,5,7,800,22,3,15,32
1000,5,8,680,18,3,13,31
1000,5,9,905,25,3,20,32
1000,5,10,930,25,3,20,33
1000,5,11,912,25,2,20,32
1000,5,12,865,24,2,18,31
1000,5,13,817,22,2,18,29
1000,5,14,774,21,2,15,28
1000,5,15,748,20,2,17,27
1000,5,16,776,21,6,15,55
1000,10,1,1954,54,5,46,68
1000,10,2,1081,30,7,24,68
1000,10,3,850,23,7,18,57
1000,10,4,720,20,5,14,38
1000,10,5,632,17,2,14,26
1000,10,6,554,15,2,12,22
1000,10,7,505,14,1,11,18
1000,10,8,507,14,2,11,20
1000,10,9,639,17,2,14,23
1000,10,10,635,17,2,15,23
1000,10,11,628,17,2,14,22
1000,10,12,601,16,2,14,22
1000,10,13,563,15,1,13,20
1000,10,14,526,14,1,11,19
1000,10,15,515,14,1,12,18
1000,10,16,524,14,1,11,17
2500,3,1,22015,611,62,545,858
2500,3,2,14278,396,34,353,473
2500,3,3,10660,296,31,256,382
2500,3,4,8497,236,30,202,358
2500,3,5,7325,203,29,175,289
2500,3,6,6855,190,31,153,294
2500,3,7,6241,173,30,140,267
2500,3,8,6258,173,28,141,254
2500,3,9,7361,204,28,177,288
2500,3,10,7578,210,28,180,295
2500,3,11,7428,206,26,180,292
2500,3,12,7036,195,26,167,273
2500,3,13,6759,187,27,154,260
2500,3,14,6582,182,28,152,267
2500,3,15,6378,177,27,144,265
2500,3,16,6176,171,27,143,252
2500,5,1,17773,493,63,382,587
2500,5,2,11678,324,40,251,384
2500,5,3,8485,235,31,181,289
2500,5,4,6833,189,26,143,237
2500,5,5,6075,168,26,125,214
2500,5,6,5318,147,22,108,183
2500,5,7,4939,137,23,98,184
2500,5,8,4729,131,24,88,173
2500,5,9,5791,160,24,120,200
2500,5,10,5962,165,25,123,208
2500,5,11,5903,163,24,124,203
2500,5,12,5594,155,24,116,196
2500,5,13,5254,145,22,109,184
2500,5,14,5155,143,22,103,182
2500,5,15,5019,139,24,99,193
2500,5,16,4942,137,25,96,203
2500,10,1,12361,343,47,278,483
2500,10,2,8197,227,34,167,315
2500,10,3,5610,155,26,117,239
2500,10,4,4529,125,19,101,181
2500,10,5,4030,111,15,91,159
2500,10,6,3488,96,13,78,138
2500,10,7,3251,90,13,69,125
2500,10,8,3071,85,16,67,143
2500,10,9,3867,107,14,89,153
2500,10,10,3932,109,14,90,156
2500,10,11,3926,109,13,89,155
2500,10,12,3715,103,13,84,146
2500,10,13,3478,96,12,79,136
2500,10,14,3310,91,13,74,134
2500,10,15,3211,89,13,71,128
2500,10,16,3123,86,13,67,127
5000,3,1,87747,2437,151,2214,2815
5000,3,2,57589,1599,102,1436,1818
5000,3,3,42546,1181,79,1051,1332
5000,3,4,35749,993,118,849,1328
5000,3,5,32971,915,98,749,1188
5000,3,6,31779,882,105,738,1115
5000,3,7,29898,830,110,656,1081
5000,3,8,25980,721,98,596,1060
5000,3,9,28722,797,88,649,1027
5000,3,10,27763,771,86,650,1004
5000,3,11,26683,741,79,627,977
5000,3,12,26272,729,78,625,955
5000,3,13,27597,766,110,611,1145
5000,3,14,28451,790,99,612,992
5000,3,15,27925,775,116,619,1115
5000,3,16,26123,725,87,591,970
5000,5,1,75296,2091,283,1588,2732
5000,5,2,47605,1322,166,1096,1833
5000,5,3,33454,929,107,722,1180
5000,5,4,26966,749,86,581,942
5000,5,5,24144,670,99,497,928
5000,5,6,23677,657,94,503,878
5000,5,7,21381,593,84,445,786
5000,5,8,19519,542,79,414,721
5000,5,9,21052,584,83,438,788
5000,5,10,20984,582,83,441,773
5000,5,11,20692,574,83,425,758
5000,5,12,19803,550,81,424,738
5000,5,13,19708,547,75,405,721
5000,5,14,19854,551,77,419,726
5000,5,15,19648,545,77,420,708
5000,5,16,19593,544,75,420,717
5000,10,1,47424,1317,145,1120,1728
5000,10,2,30918,858,93,729,1123
5000,10,3,22410,622,68,526,808
5000,10,4,18073,502,55,424,660
5000,10,5,15541,431,51,362,569
5000,10,6,15346,426,44,362,560
5000,10,7,13790,383,45,322,512
5000,10,8,12652,351,41,293,466
5000,10,9,14314,397,40,337,515
5000,10,10,14073,390,37,351,498
5000,10,11,13546,376,37,327,482
5000,10,12,13280,368,36,328,479
5000,10,13,12920,358,37,305,466
5000,10,14,12789,355,41,309,485
5000,10,15,12682,352,39,301,464
5000,10,16,12652,351,40,298,466
10000,3,1,344867,9579,658,8809,10668
10000,3,2,220812,6133,413,5675,6792
10000,3,3,161911,4497,297,4171,5004
10000,3,4,131929,3664,246,3397,4066
10000,3,5,123283,3424,399,2945,4038
10000,3,6,115165,3199,321,2828,3781
10000,3,7,105849,2940,336,2578,3561
10000,3,8,97269,2701,327,2351,3314
10000,3,9,105015,2917,321,2531,3489
10000,3,10,102670,2851,314,2506,3455
10000,3,11,100228,2784,325,2419,3386
10000,3,12,97629,2711,322,2356,3291
10000,3,13,96551,2681,314,2331,3304
10000,3,14,96099,2669,311,2324,3292
10000,3,15,95895,2663,314,2316,3274
10000,3,16,95209,2644,311,2293,3240
10000,5,1,277100,7697,740,6091,9135
10000,5,2,179471,4985,475,3951,5902
10000,5,3,131540,3653,342,2896,4308
10000,5,4,106347,2954,290,2332,3508
10000,5,5,95125,2642,291,1995,3340
10000,5,6,90378,2510,262,1977,3094
10000,5,7,82050,2279,252,1765,2869
10000,5,8,75153,2087,238,1615,2647
10000,5,9,81916,2275,248,1777,2860
10000,5,10,79307,2202,243,1728,2790
10000,5,11,77760,2160,242,1658,2714
10000,5,12,75506,2097,238,1626,2659
10000,5,13,73929,2053,234,1572,2603
10000,5,14,74609,2072,230,1616,2610
10000,5,15,73785,2049,226,1600,2579
10000,5,16,73571,2043,229,1617,2582
10000,10,1,183620,5100,581,4101,6469
10000,10,2,118852,3301,384,2644,4205
10000,10,3,87301,2425,282,1945,3082
10000,10,4,70124,1947,222,1559,2471
10000,10,5,60721,1686,224,1315,2192
10000,10,6,59498,1652,194,1313,2093
10000,10,7,53338,1481,178,1172,1903
10000,10,8,48391,1344,165,1059,1728
10000,10,9,53268,1479,175,1159,1898
10000,10,10,51901,1441,172,1143,1866
10000,10,11,50652,1407,166,1131,1798
10000,10,12,49081,1363,159,1086,1745
10000,10,13,48031,1334,161,1078,1718
10000,10,14,48103,1336,163,1060,1731
10000,10,15,47725,1325,154,1065,1706
10000,10,16,47742,1326,157,1053,1691
